order_id,"Customer Name",Segment,Region,Category,Sub-Category,Sales,Quantity,Profit,Discount,profit_margin,order_date_clean,ship_date_clean,order_year,order_month
CA-2017-102946,"Victor Preis","Home Office",West,"Office Supplies",Binders,75.792,3,25.5798,0.2,33.75,2017-06-30,2017-05-07,2017,6
CA-2017-165603,"Saphhira Shifley",Corporate,East,"Office Supplies",Storage,49.96,2,9.4924,0,19,2017-10-17,2017-10-19,2017,10
CA-2017-165603,"Saphhira Shifley",Corporate,East,"Office Supplies",Paper,12.96,2,6.2208,0,47.99999999999999,2017-10-17,2017-10-19,2017,10
CA-2015-122259,"Harold Pawlan","Home Office",Central,"Office Supplies",Supplies,70.12,4,21.036,0,30,2015-10-31,2015-04-11,2015,10
CA-2016-108987,"Anna Gayman",Consumer,Central,"Office Supplies",Storage,35.952,3,3.5952,0.2,10,2016-08-09,2016-10-09,2016,8
CA-2016-108987,"Anna Gayman",Consumer,Central,Furniture,Bookcases,2396.2656,4,-317.1528,0.32,-13.23529411764706,2016-08-09,2016-10-09,2016,8
CA-2016-108987,"Anna Gayman",Consumer,Central,"Office Supplies",Storage,131.136,4,-32.784,0.2,-25,2016-08-09,2016-10-09,2016,8
CA-2016-108987,"Anna Gayman",Consumer,Central,Technology,Accessories,57.584,2,0.7198,0.2,1.25,2016-08-09,2016-10-09,2016,8
CA-2014-113166,"Luke Foster",Consumer,South,"Office Supplies",Paper,9.568,2,3.4684,0.2,36.25,2014-12-24,2014-12-26,2014,12
CA-2014-155208,"Stephanie Phelps",Corporate,South,"Office Supplies",Art,39.072,6,9.768,0.2,25,2014-04-16,2014-04-20,2014,4
CA-2017-117933,"Roy Französisch",Consumer,East,"Office Supplies",Appliances,35.91,3,9.6957,0,27,2017-12-24,2017-12-29,2017,12
CA-2017-117457,"Keith Herrera",Consumer,West,Technology,Accessories,179.95,5,37.7895,0,21,2017-08-12,2017-12-12,2017,8
CA-2017-117457,"Keith Herrera",Consumer,West,Technology,Copiers,1199.976,3,434.9913,0.2,36.25,2017-08-12,2017-12-12,2017,8
CA-2017-117457,"Keith Herrera",Consumer,West,"Office Supplies",Paper,27.15,5,13.3035,0,49,2017-08-12,2017-12-12,2017,8
CA-2017-117457,"Keith Herrera",Consumer,West,Furniture,Tables,1004.024,7,-112.9527,0.2,-11.249999999999998,2017-08-12,2017-12-12,2017,8
CA-2017-117457,"Keith Herrera",Consumer,West,"Office Supplies",Paper,9.68,1,4.6464,0,48,2017-08-12,2017-12-12,2017,8
CA-2017-117457,"Keith Herrera",Consumer,West,"Office Supplies",Labels,28.35,9,13.608,0,48,2017-08-12,2017-12-12,2017,8
CA-2017-117457,"Keith Herrera",Consumer,West,"Office Supplies",Paper,55.98,1,27.4302,0,49,2017-08-12,2017-12-12,2017,8
CA-2017-117457,"Keith Herrera",Consumer,West,Furniture,Bookcases,1336.829,13,31.4548,0.15,2.3529411764705883,2017-08-12,2017-12-12,2017,8
CA-2017-117457,"Keith Herrera",Consumer,West,Furniture,Chairs,113.568,2,-18.4548,0.2,-16.25,2017-08-12,2017-12-12,2017,8
CA-2017-142636,"Kimberly Carter",Corporate,West,"Office Supplies",Paper,139.86,7,65.7342,0,47,2017-03-11,2017-07-11,2017,3
CA-2017-142636,"Kimberly Carter",Corporate,West,Furniture,Chairs,307.136,4,26.8744,0.2,8.75,2017-03-11,2017-07-11,2017,3
CA-2017-122105,"Caroline Jumper",Consumer,West,"Office Supplies",Art,95.92,8,25.8984,0,26.999999999999996,2017-06-24,2017-06-28,2017,6
CA-2016-148796,"Philip Brown",Consumer,West,Furniture,Chairs,383.8,5,38.38,0.2,10,2016-04-14,2016-04-18,2016,4
CA-2017-154816,"Victoria Brennan",Corporate,South,"Office Supplies",Paper,5.78,1,2.8322,0,48.99999999999999,2017-06-11,2017-10-11,2017,6
CA-2017-110478,"Sung Pak",Corporate,West,"Office Supplies",Art,9.32,4,2.7028,0,28.999999999999996,2017-04-03,2017-09-03,2017,4
CA-2017-110478,"Sung Pak",Corporate,West,"Office Supplies",Envelopes,15.25,1,7.015,0,46,2017-04-03,2017-09-03,2017,4
CA-2014-142048,"Joel Eaton",Consumer,West,Technology,Accessories,196.752,6,56.5662,0.2,28.749999999999996,2014-06-22,2014-06-25,2014,6
CA-2017-125388,"Michael Paige",Corporate,East,Furniture,Furnishings,56.56,4,14.7056,0,26,2017-10-19,2017-10-23,2017,10
CA-2017-125388,"Michael Paige",Corporate,East,"Office Supplies",Storage,32.7,3,8.502,0,26,2017-10-19,2017-10-23,2017,10
CA-2017-155705,"Natalie Fritzler",Consumer,South,Furniture,Chairs,866.4,4,225.264,0,26,2017-08-21,2017-08-23,2017,8
CA-2017-149160,"Janet Molinari",Corporate,Central,Furniture,Furnishings,28.4,2,11.076,0,39,2017-11-23,2017-11-26,2017,11
CA-2017-149160,"Janet Molinari",Corporate,Central,"Office Supplies",Binders,287.92,8,138.2016,0,48.00000000000001,2017-11-23,2017-11-26,2017,11
CA-2014-101476,"Shirley Daniels","Home Office",East,Technology,Machines,69.99,1,30.0957,0,43.00000000000001,2014-12-09,2014-09-13,2014,12
CA-2017-152275,"Ken Heidel",Corporate,Central,"Office Supplies",Art,6.672,6,0.5004,0.2,7.5,2017-01-10,2017-08-10,2017,1
US-2016-123750,"Ross Baird","Home Office",South,"Office Supplies",Binders,189.588,2,-145.3508,0.7,-76.66666666666666,2016-04-15,2016-04-21,2016,4
US-2016-123750,"Ross Baird","Home Office",South,Technology,Accessories,408.744,7,76.6395,0.2,18.749999999999996,2016-04-15,2016-04-21,2016,4
US-2016-123750,"Ross Baird","Home Office",South,Technology,Accessories,291.96,5,54.7425,0.2,18.75,2016-04-15,2016-04-21,2016,4
US-2016-123750,"Ross Baird","Home Office",South,"Office Supplies",Storage,4.768,2,-0.7748,0.2,-16.25,2016-04-15,2016-04-21,2016,4
CA-2016-127369,"Dave Brooks",Consumer,East,"Office Supplies",Storage,714.3,5,207.147,0,28.999999999999996,2016-06-06,2016-07-06,2016,6
US-2014-150574,"Mike Kennedy",Consumer,South,"Office Supplies",Binders,4.812,2,-3.6892,0.7,-76.66666666666666,2014-12-19,2014-12-25,2014,12
US-2014-150574,"Mike Kennedy",Consumer,South,Technology,Accessories,247.8,5,-18.585,0.2,-7.5,2014-12-19,2014-12-25,2014,12
CA-2016-147375,"Philisse Overcash","Home Office",Central,Technology,Machines,1007.979,3,43.1991,0.3,4.285714285714286,2016-12-06,2016-06-14,2016,12
CA-2016-147375,"Philisse Overcash","Home Office",Central,"Office Supplies",Paper,313.488,7,113.6394,0.2,36.25,2016-12-06,2016-06-14,2016,12
CA-2017-130043,"Brenda Bowman",Corporate,Central,"Office Supplies",Paper,31.872,8,11.5536,0.2,36.25,2017-09-15,2017-09-19,2017,9
CA-2017-157252,"Cynthia Voltz",Corporate,East,Furniture,Chairs,207.846,3,2.3094,0.1,1.1111111111111112,2017-01-20,2017-01-23,2017,1
CA-2016-115756,"Pete Kriz",Consumer,Central,Furniture,Furnishings,12.22,1,3.666,0,30,2016-05-09,2016-07-09,2016,5
CA-2016-115756,"Pete Kriz",Consumer,Central,"Office Supplies",Storage,194.94,3,23.3928,0,12.000000000000002,2016-05-09,2016-07-09,2016,5
CA-2016-115756,"Pete Kriz",Consumer,Central,"Office Supplies",Storage,70.95,3,20.5755,0,29.000000000000004,2016-05-09,2016-07-09,2016,5
CA-2016-115756,"Pete Kriz",Consumer,Central,Furniture,Chairs,242.94,3,29.1528,0,12,2016-05-09,2016-07-09,2016,5
CA-2016-115756,"Pete Kriz",Consumer,Central,"Office Supplies",Labels,22.05,7,10.584,0,48,2016-05-09,2016-07-09,2016,5
CA-2017-154214,"Troy Blackwell",Consumer,Central,Furniture,Furnishings,2.91,1,1.3677,0,47,2017-03-20,2017-03-25,2017,3
CA-2016-166674,"Raymond Buch",Consumer,East,"Office Supplies",Art,59.52,3,15.4752,0,25.999999999999996,2016-01-04,2016-03-04,2016,1
CA-2016-166674,"Raymond Buch",Consumer,East,"Office Supplies",Storage,161.94,3,9.7164,0,6.000000000000001,2016-01-04,2016-03-04,2016,1
CA-2016-166674,"Raymond Buch",Consumer,East,"Office Supplies",Art,263.88,6,71.2476,0,27,2016-01-04,2016-03-04,2016,1
CA-2016-166674,"Raymond Buch",Consumer,East,"Office Supplies",Art,30.48,3,7.9248,0,26,2016-01-04,2016-03-04,2016,1
CA-2016-166674,"Raymond Buch",Consumer,East,"Office Supplies",Art,9.84,3,2.8536,0,29.000000000000004,2016-01-04,2016-03-04,2016,1
CA-2016-166674,"Raymond Buch",Consumer,East,Technology,Phones,35.12,4,9.1312,0,26,2016-01-04,2016-03-04,2016,1
CA-2017-147277,"Ed Braxton",Corporate,East,Furniture,Tables,284.364,2,-75.8304,0.4,-26.666666666666668,2017-10-20,2017-10-24,2017,10
CA-2017-147277,"Ed Braxton",Corporate,East,"Office Supplies",Storage,665.408,2,66.5408,0.2,10,2017-10-20,2017-10-24,2017,10
CA-2016-100153,"Ken Heidel",Corporate,Central,Technology,Accessories,63.88,4,24.9132,0,38.99999999999999,2016-12-13,2016-12-17,2016,12
US-2014-110674,"Sanjit Chand",Consumer,West,Furniture,Chairs,129.568,2,-24.294,0.2,-18.75,2014-12-02,2014-02-18,2014,12
US-2016-157945,"Natalie Fritzler",Consumer,Central,Furniture,Chairs,747.558,3,-96.1146,0.3,-12.857142857142856,2016-09-26,2016-01-10,2016,9
US-2016-157945,"Natalie Fritzler",Consumer,Central,"Office Supplies",Envelopes,8.928,2,3.348,0.2,37.49999999999999,2016-09-26,2016-01-10,2016,9
CA-2015-109638,"Joseph Holt",Consumer,West,"Office Supplies",Appliances,103.92,4,36.372,0,35,2015-12-15,2015-12-22,2015,12
CA-2015-109638,"Joseph Holt",Consumer,West,Technology,Accessories,899.91,9,377.9622,0,42,2015-12-15,2015-12-22,2015,12
CA-2015-109638,"Joseph Holt",Consumer,West,"Office Supplies",Binders,51.312,3,18.6006,0.2,36.25000000000001,2015-12-15,2015-12-22,2015,12
CA-2016-109869,"Tanja Norvell","Home Office",West,Furniture,Furnishings,23.56,5,7.068,0.2,30,2016-04-22,2016-04-29,2016,4
CA-2016-109869,"Tanja Norvell","Home Office",West,Furniture,Tables,1272.63,6,-814.4832,0.5,-63.99999999999999,2016-04-22,2016-04-29,2016,4
CA-2016-109869,"Tanja Norvell","Home Office",West,"Office Supplies",Binders,28.485,5,-20.889,0.7,-73.33333333333333,2016-04-22,2016-04-29,2016,4
CA-2016-109869,"Tanja Norvell","Home Office",West,"Office Supplies",Supplies,185.376,2,-34.758,0.2,-18.75,2016-04-22,2016-04-29,2016,4
CA-2016-109869,"Tanja Norvell","Home Office",West,"Office Supplies",Appliances,78.272,2,5.8704,0.2,7.5,2016-04-22,2016-04-29,2016,4
CA-2017-154907,"David Smith",Corporate,Central,Furniture,Bookcases,205.3328,2,-36.2352,0.32,-17.647058823529413,2017-03-31,2017-04-04,2017,3
CA-2015-154144,"Maya Herman",Corporate,East,"Office Supplies",Paper,55.48,1,26.6304,0,48.00000000000001,2015-12-20,2015-12-24,2015,12
CA-2014-144666,"Jeremy Pistek",Consumer,West,"Office Supplies",Storage,340.92,3,3.4092,0,0.9999999999999999,2014-09-11,2014-11-11,2014,9
CA-2014-144666,"Jeremy Pistek",Consumer,West,Furniture,Bookcases,222.666,2,10.4784,0.15,4.7058823529411775,2014-09-11,2014-11-11,2014,9
CA-2014-144666,"Jeremy Pistek",Consumer,West,Technology,Phones,703.968,4,87.996,0.2,12.5,2014-09-11,2014-11-11,2014,9
CA-2014-144666,"Jeremy Pistek",Consumer,West,"Office Supplies",Storage,92.52,6,24.9804,0,27,2014-09-11,2014-11-11,2014,9
CA-2014-144666,"Jeremy Pistek",Consumer,West,"Office Supplies",Paper,94.85,5,45.528,0,48.00000000000001,2014-09-11,2014-11-11,2014,9
CA-2016-103891,"Kristen Hastings",Corporate,West,Technology,Phones,95.76,6,7.182,0.2,7.5,2016-12-07,2016-07-19,2016,12
CA-2016-152632,"Jeremy Ellison",Consumer,East,Furniture,Furnishings,40.2,3,19.296,0,47.99999999999999,2016-10-27,2016-02-11,2016,10
CA-2016-100790,"John Grady",Corporate,East,"Office Supplies",Art,14.7,5,6.615,0,45,2016-06-26,2016-02-07,2016,6
CA-2016-100790,"John Grady",Corporate,East,"Office Supplies",Storage,704.25,5,84.51,0,12.000000000000002,2016-06-26,2016-02-07,2016,6
CA-2014-134677,"Xylona Preis",Consumer,West,Technology,Accessories,9.09,3,1.9089,0,21.000000000000004,2014-06-10,2014-10-10,2014,6
CA-2014-127691,"Erin Mull",Consumer,East,"Office Supplies",Art,5.96,2,1.6688,0,28.000000000000004,2014-07-22,2014-07-27,2014,7
CA-2014-127691,"Erin Mull",Consumer,East,Technology,Accessories,159.98,2,57.5928,0,36,2014-07-22,2014-07-27,2014,7
CA-2017-140963,"Michelle Tran","Home Office",West,"Office Supplies",Labels,29.6,2,14.8,0,50,2017-10-06,2017-06-13,2017,10
CA-2017-140963,"Michelle Tran","Home Office",West,Furniture,Bookcases,514.165,5,-30.245,0.15,-5.882352941176471,2017-10-06,2017-06-13,2017,10
CA-2017-140963,"Michelle Tran","Home Office",West,Technology,Phones,279.96,5,17.4975,0.2,6.25,2017-10-06,2017-06-13,2017,10
CA-2014-154627,"Sue Ann Reed",Consumer,Central,Technology,Phones,2735.952,6,341.994,0.2,12.5,2014-10-29,2014-10-31,2014,10
CA-2014-133753,"Carl Weiss","Home Office",Central,Technology,Phones,7.992,1,0.5994,0.2,7.500000000000001,2014-09-06,2014-06-13,2014,9
CA-2014-133753,"Carl Weiss","Home Office",Central,Technology,Accessories,63.984,2,10.3974,0.2,16.249999999999996,2014-09-06,2014-06-13,2014,9
CA-2014-133753,"Carl Weiss","Home Office",Central,"Office Supplies",Art,70.368,2,6.1572,0.2,8.75,2014-09-06,2014-06-13,2014,9
CA-2014-113362,"Astrea Jones",Consumer,East,"Office Supplies",Storage,449.15,5,8.983,0,2.0000000000000004,2014-09-14,2014-09-19,2014,9
CA-2014-113362,"Astrea Jones",Consumer,East,"Office Supplies",Envelopes,11.07,3,5.0922,0,46,2014-09-14,2014-09-19,2014,9
CA-2016-169166,"Sonia Sunley",Consumer,West,Technology,Accessories,93.98,2,13.1572,0,13.999999999999998,2016-09-05,2016-05-14,2016,9
US-2016-120929,"Rose O'Brian",Consumer,South,Furniture,Tables,189.882,3,-94.941,0.4,-50,2016-03-18,2016-03-21,2016,3
CA-2015-134782,"Maribeth Dona",Consumer,South,"Office Supplies",Envelopes,105.42,2,51.6558,0,49,2015-12-27,2015-12-31,2015,12
CA-2016-126158,"Sanjit Chand",Consumer,West,"Office Supplies",Binders,119.616,8,40.3704,0.2,33.75,2016-07-25,2016-07-31,2016,7
CA-2016-126158,"Sanjit Chand",Consumer,West,Furniture,Furnishings,255.76,4,81.8432,0,32,2016-07-25,2016-07-31,2016,7
CA-2016-126158,"Sanjit Chand",Consumer,West,Furniture,Chairs,241.568,2,18.1176,0.2,7.5,2016-07-25,2016-07-31,2016,7
CA-2016-126158,"Sanjit Chand",Consumer,West,Furniture,Furnishings,69.3,9,22.869,0,33,2016-07-25,2016-07-31,2016,7
US-2016-105578,"Maribeth Yedwab",Corporate,West,"Office Supplies",Binders,22.62,2,-15.08,0.7,-66.66666666666666,2016-05-30,2016-04-06,2016,5
US-2016-105578,"Maribeth Yedwab",Corporate,West,"Office Supplies",Binders,14.952,2,-11.9616,0.7,-80,2016-05-30,2016-04-06,2016,5
US-2016-105578,"Maribeth Yedwab",Corporate,West,Furniture,Chairs,801.568,2,50.098,0.2,6.25,2016-05-30,2016-04-06,2016,5
US-2016-105578,"Maribeth Yedwab",Corporate,West,"Office Supplies",Binders,2.376,3,-1.9008,0.7,-80,2016-05-30,2016-04-06,2016,5
US-2016-105578,"Maribeth Yedwab",Corporate,West,"Office Supplies",Paper,32.792,1,11.8871,0.2,36.25,2016-05-30,2016-04-06,2016,5
CA-2017-134978,"Ed Braxton",Corporate,East,"Office Supplies",Binders,15.92,5,5.373,0.2,33.75,2017-12-11,2017-11-15,2017,12
CA-2015-145352,"Christopher Martinez",Consumer,South,"Office Supplies",Art,2.74,1,0.7398,0,26.999999999999996,2015-03-16,2015-03-22,2015,3
CA-2015-145352,"Christopher Martinez",Consumer,South,"Office Supplies",Art,8.34,3,2.1684,0,26,2015-03-16,2015-03-22,2015,3
CA-2015-145352,"Christopher Martinez",Consumer,South,"Office Supplies",Storage,46.74,3,11.685,0,25,2015-03-16,2015-03-22,2015,3
CA-2015-145352,"Christopher Martinez",Consumer,South,"Office Supplies",Binders,6354.95,5,3177.475,0,50,2015-03-16,2015-03-22,2015,3
CA-2017-135307,"Lynn Smith",Consumer,Central,Furniture,Furnishings,126.3,3,40.416,0,32,2017-11-26,2017-11-27,2017,11
CA-2017-135307,"Lynn Smith",Consumer,Central,Technology,Accessories,38.04,2,12.1728,0,32,2017-11-26,2017-11-27,2017,11
CA-2016-106341,"Luke Foster",Consumer,East,"Office Supplies",Art,7.152,3,0.7152,0.2,10,2016-10-20,2016-10-23,2016,10
CA-2017-163405,"Bradley Nguyen",Consumer,West,"Office Supplies",Art,6.63,3,1.7901,0,27,2017-12-21,2017-12-25,2017,12
CA-2017-163405,"Bradley Nguyen",Consumer,West,"Office Supplies",Art,5.88,2,1.7052,0,29.000000000000004,2017-12-21,2017-12-25,2017,12
CA-2017-127432,"Alan Dominguez","Home Office",West,Technology,Copiers,2999.95,5,1379.977,0,46.00000000000001,2017-01-22,2017-01-27,2017,1
CA-2017-127432,"Alan Dominguez","Home Office",West,"Office Supplies",Storage,51.45,3,13.8915,0,27,2017-01-22,2017-01-27,2017,1
CA-2017-127432,"Alan Dominguez","Home Office",West,"Office Supplies",Paper,11.96,2,5.382,0,44.99999999999999,2017-01-22,2017-01-27,2017,1
CA-2017-127432,"Alan Dominguez","Home Office",West,"Office Supplies",Storage,1126.02,3,56.301,0,5,2017-01-22,2017-01-27,2017,1
CA-2015-157812,"Dean Braden",Consumer,Central,Technology,Accessories,18.392,1,5.2877,0.2,28.750000000000004,2015-03-22,2015-03-26,2015,3
CA-2015-157812,"Dean Braden",Consumer,Central,"Office Supplies",Storage,129.568,2,-25.9136,0.2,-20,2015-03-22,2015-03-26,2015,3
CA-2017-145142,"Matt Connell",Corporate,Central,Furniture,Tables,210.98,2,21.098,0,10,2017-01-23,2017-01-25,2017,1
US-2016-139486,"Logan Haushalter",Consumer,West,Technology,Phones,55.176,3,-12.4146,0.2,-22.5,2016-05-21,2016-05-23,2016,5
US-2016-139486,"Logan Haushalter",Consumer,West,Technology,Accessories,66.26,2,27.1666,0,41,2016-05-21,2016-05-23,2016,5
CA-2015-158792,"Brian Dahlen",Consumer,East,"Office Supplies",Fasteners,22.2,5,10.434,0,47,2015-12-26,2016-02-01,2015,12
CA-2017-113558,"Patricia Hirasaki","Home Office",South,Furniture,Chairs,683.952,3,42.747,0.2,6.25,2017-10-21,2017-10-26,2017,10
CA-2017-113558,"Patricia Hirasaki","Home Office",South,Furniture,Furnishings,45.696,3,5.1408,0.2,11.25,2017-10-21,2017-10-26,2017,10
US-2015-138303,"Mike Gockenbach",Consumer,East,"Office Supplies",Storage,36.336,3,-7.2672,0.2,-20,2015-03-09,2015-07-09,2015,3
US-2015-138303,"Mike Gockenbach",Consumer,East,"Office Supplies",Supplies,666.248,1,-149.9058,0.2,-22.499999999999996,2015-03-09,2015-07-09,2015,3
US-2015-138303,"Mike Gockenbach",Consumer,East,"Office Supplies",Envelopes,52.512,6,19.692,0.2,37.5,2015-03-09,2015-07-09,2015,3
CA-2015-102848,"Karen Bern",Corporate,West,Furniture,Chairs,190.72,1,11.92,0.2,6.25,2015-07-11,2015-09-11,2015,7
US-2017-129441,"Jasper Cacioppo",Consumer,West,Furniture,Furnishings,47.94,3,2.397,0,5,2017-07-09,2017-11-09,2017,7
CA-2016-168753,"Rob Lucas",Consumer,South,Technology,Phones,979.95,5,274.386,0,28.000000000000004,2016-05-29,2016-01-06,2016,5
CA-2016-168753,"Rob Lucas",Consumer,South,"Office Supplies",Binders,22.75,5,11.375,0,50,2016-05-29,2016-01-06,2016,5
CA-2016-126613,"Allen Armold",Consumer,West,"Office Supplies",Storage,16.768,2,1.4672,0.2,8.75,2016-10-07,2016-07-16,2016,10
CA-2015-147851,"Mark Packer","Home Office",East,"Office Supplies",Binders,10.752,4,3.36,0.2,31.249999999999993,2015-03-12,2015-08-12,2015,3
CA-2015-134894,"Darren Koutras",Consumer,South,"Office Supplies",Appliances,152.94,3,41.2938,0,26.999999999999996,2015-07-12,2015-11-12,2015,7
CA-2015-134894,"Darren Koutras",Consumer,South,Furniture,Chairs,283.92,4,70.98,0,25,2015-07-12,2015-11-12,2015,7
CA-2014-140795,"Bradley Drucker",Consumer,Central,Technology,Accessories,468.9,6,206.316,0,44,2014-01-02,2014-03-02,2014,1
CA-2016-136924,"Erin Smith",Corporate,West,Technology,Phones,380.864,8,38.0864,0.2,10,2016-07-14,2016-07-17,2016,7
US-2015-120161,"Liz MacKendrick",Consumer,East,"Office Supplies",Storage,646.776,9,-145.5246,0.2,-22.5,2015-12-18,2015-12-23,2015,12
CA-2014-103849,"Paul Gonzalez",Consumer,Central,Technology,Accessories,58.112,2,7.264,0.2,12.5,2014-11-05,2014-05-16,2014,11
CA-2014-103849,"Paul Gonzalez",Consumer,Central,Technology,Phones,100.792,1,6.2995,0.2,6.25,2014-11-05,2014-05-16,2014,11
CA-2017-162929,"Adrian Shami","Home Office",East,"Office Supplies",Binders,41.28,6,13.932,0.2,33.75,2017-11-19,2017-11-22,2017,11
CA-2017-162929,"Adrian Shami","Home Office",East,"Office Supplies",Paper,13.36,2,6.4128,0,48,2017-11-19,2017-11-22,2017,11
CA-2015-113173,"Dean Katz",Corporate,Central,"Office Supplies",Storage,250.272,9,15.642,0.2,6.25,2015-11-15,2015-11-17,2015,11
CA-2015-113173,"Dean Katz",Corporate,Central,"Office Supplies",Supplies,8.72,5,-1.744,0.2,-20,2015-11-15,2015-11-17,2015,11
CA-2016-136406,"Bill Donatelli",Consumer,West,Furniture,Chairs,1121.568,2,0,0.2,0,2016-04-15,2016-04-17,2016,4
CA-2017-112774,"Ryan Crowe",Consumer,South,Furniture,Furnishings,34.504,1,6.0382,0.2,17.5,2017-11-09,2017-12-09,2017,11
CA-2017-101945,"Greg Tran",Consumer,Central,"Office Supplies",Fasteners,10.824,3,2.5707,0.2,23.75,2017-11-24,2017-11-28,2017,11
CA-2017-100650,"Dean Katz",Corporate,West,"Office Supplies",Storage,1295.78,2,310.9872,0,24,2017-06-29,2017-03-07,2017,6
CA-2014-155852,"Ashley Jarboe",Consumer,South,"Office Supplies",Art,19.456,4,3.4048,0.2,17.5,2014-03-03,2014-07-03,2014,3
CA-2016-113243,"Olvera Toch",Consumer,West,"Office Supplies",Labels,20.7,2,9.936,0,48.00000000000001,2016-10-06,2016-06-15,2016,10
CA-2016-113243,"Olvera Toch",Consumer,West,Furniture,Tables,1335.68,4,-217.048,0.2,-16.25,2016-10-06,2016-06-15,2016,10
CA-2016-113243,"Olvera Toch",Consumer,West,"Office Supplies",Paper,32.4,5,15.552,0,48,2016-10-06,2016-06-15,2016,10
CA-2017-118731,"Liz Pelletier",Consumer,West,Furniture,Furnishings,42.6,3,16.614,0,39,2017-11-20,2017-11-22,2017,11
CA-2017-118731,"Liz Pelletier",Consumer,West,"Office Supplies",Binders,84.056,7,27.3182,0.2,32.5,2017-11-20,2017-11-22,2017,11
CA-2014-145576,"Cynthia Arntzen",Consumer,South,"Office Supplies",Appliances,13,5,1.3,0.2,10,2014-09-14,2014-09-18,2014,9
CA-2014-145576,"Cynthia Arntzen",Consumer,South,Furniture,Furnishings,13.128,3,3.7743,0.2,28.750000000000004,2014-09-14,2014-09-18,2014,9
CA-2015-130736,"Jeremy Farry",Consumer,West,"Office Supplies",Fasteners,3.96,2,0,0,0,2015-07-12,2015-09-12,2015,7
CA-2015-130736,"Jeremy Farry",Consumer,West,"Office Supplies",Labels,2.61,1,1.2006,0,46,2015-07-12,2015-09-12,2015,7
CA-2017-137099,"Frank Preis",Consumer,West,Technology,Phones,374.376,3,46.797,0.2,12.5,2017-07-12,2017-10-12,2017,7
CA-2017-156951,"Ellis Ballard",Corporate,West,"Office Supplies",Paper,91.84,8,45.0016,0,49,2017-01-10,2017-08-10,2017,1
CA-2017-156951,"Ellis Ballard",Corporate,West,"Office Supplies",Binders,81.088,7,27.3672,0.2,33.75,2017-01-10,2017-08-10,2017,1
CA-2017-156951,"Ellis Ballard",Corporate,West,"Office Supplies",Paper,19.44,3,9.3312,0,48.00000000000001,2017-01-10,2017-08-10,2017,1
CA-2017-156951,"Ellis Ballard",Corporate,West,Furniture,Chairs,451.152,3,0,0.2,0,2017-01-10,2017-08-10,2017,1
CA-2017-164826,"Jennifer Ferguson",Consumer,East,"Office Supplies",Labels,72.45,7,34.776,0,48.00000000000001,2017-12-28,2018-04-01,2017,12
CA-2017-164826,"Jennifer Ferguson",Consumer,East,"Office Supplies",Fasteners,13.96,4,6.4216,0,46,2017-12-28,2018-04-01,2017,12
CA-2017-164826,"Jennifer Ferguson",Consumer,East,"Office Supplies",Binders,33.264,7,11.2266,0.2,33.75,2017-12-28,2018-04-01,2017,12
CA-2017-164826,"Jennifer Ferguson",Consumer,East,Technology,Phones,14.85,3,4.0095,0,27,2017-12-28,2018-04-01,2017,12
CA-2016-127250,"Sarah Foster",Consumer,West,"Office Supplies",Art,8.82,3,2.3814,0,27,2016-03-11,2016-07-11,2016,3
CA-2015-149713,"Trudy Glocke",Consumer,West,"Office Supplies",Paper,160.72,14,78.7528,0,48.99999999999999,2015-09-18,2015-09-22,2015,9
CA-2015-149713,"Trudy Glocke",Consumer,West,"Office Supplies",Paper,19.92,4,9.7608,0,48.99999999999999,2015-09-18,2015-09-22,2015,9
CA-2015-149713,"Trudy Glocke",Consumer,West,"Office Supplies",Supplies,7.3,2,2.19,0,30,2015-09-18,2015-09-22,2015,9
CA-2017-118640,"Carlos Soltero",Consumer,Central,"Office Supplies",Storage,69.712,2,8.714,0.2,12.5,2017-07-20,2017-07-26,2017,7
CA-2015-132906,"Charles Crestani",Consumer,West,"Office Supplies",Supplies,51.52,4,1.5456,0,3,2015-10-09,2015-09-14,2015,10
CA-2017-145233,"Dianna Vittorini",Consumer,West,Technology,Phones,470.376,3,52.9173,0.2,11.25,2017-01-12,2017-05-12,2017,1
CA-2017-145233,"Dianna Vittorini",Consumer,West,Technology,Phones,105.584,2,9.2386,0.2,8.75,2017-01-12,2017-05-12,2017,1
CA-2017-145233,"Dianna Vittorini",Consumer,West,"Office Supplies",Appliances,31.152,3,3.5046,0.2,11.249999999999998,2017-01-12,2017-05-12,2017,1
CA-2017-145233,"Dianna Vittorini",Consumer,West,"Office Supplies",Binders,6.783,7,-4.7481,0.7,-70,2017-01-12,2017-05-12,2017,1
CA-2017-145233,"Dianna Vittorini",Consumer,West,Technology,Phones,406.368,4,30.4776,0.2,7.5,2017-01-12,2017-05-12,2017,1
CA-2015-128139,"Bruce Degenhardt",Consumer,South,Furniture,Chairs,70.98,1,4.9686,0,7.000000000000001,2015-03-07,2015-09-07,2015,3
CA-2015-128139,"Bruce Degenhardt",Consumer,South,"Office Supplies",Labels,294.93,3,144.5157,0,49.00000000000001,2015-03-07,2015-09-07,2015,3
US-2016-156986,"Zuschuss Carroll",Consumer,West,Technology,Phones,84.784,2,-20.1362,0.2,-23.749999999999996,2016-03-20,2016-03-24,2016,3
US-2016-156986,"Zuschuss Carroll",Consumer,West,"Office Supplies",Paper,20.736,4,7.2576,0.2,35,2016-03-20,2016-03-24,2016,3
